TEMPORADA        DIVISIÓN  JORNADA   LOCAL      VISITANTE      GOL LOC   GOL VISIT  
1975-1976           1ª             22 Las Palmas  Real Madrid    2-2       2-2      
1975-1976           1ª             22 Real Socie  Valencia       1-1       1-1      
1975-1976           1ª             22 Espanyol    Sevilla        1-0       1-0      
1975-1976           1ª             23 Sevilla     Granada        1-0       1-0      
1975-1976           1ª             23 Barcelona   At. Madrid     2-1       2-1      
1975-1976           1ª             23 Ath. Bilba  Rac. Santande  1-0       1-0      
1975-1976           1ª             23 Salamanca   Oviedo         0-0       0-0      
1975-1976           1ª             23 Elche       Hércules       1-1       1-1      
1975-1976           1ª             23 Sporting G  Betis          5-0       5-0      
1975-1976           1ª             23 Zaragoza    Las Palmas     0-1       0-1      
1975-1976           1ª             23 Real Madri  Real Sociedad  1-0       1-0      
1975-1976           1ª             23 Valencia    Espanyol       0-0       0-0      
1975-1976           1ª             24 At. Madrid  Granada        3-2       3-2      
1975-1976           1ª             24 Rac. Santa  Barcelona      2-1       2-1      
1975-1976           1ª             24 Oviedo      Ath. Bilbao    4-1       4-1      
1975-1976           1ª             24 Hércules    Salamanca      1-0       1-0      
1975-1976           1ª             24 Betis       Elche          2-0       2-0      
1975-1976           1ª             24 Las Palmas  Sporting Gijó  2-1       2-1      
1975-1976           1ª             24 Real Socie  Zaragoza       1-1       1-1      
1975-1976           1ª             24 Espanyol    Real Madrid    0-1       0-1      
1975-1976           1ª             24 Valencia    Sevilla        3-0       3-0      
1975-1976           1ª             25 Sevilla     At. Madrid     1-0       1-0      
1975-1976           1ª             25 Granada     Rac. Santande  2-0       2-0      
1975-1976           1ª             25 Barcelona   Oviedo         2-0       2-0      
1975-1976           1ª             25 Ath. Bilba  Hércules       1-0       1-0      
1975-1976           1ª             25 Salamanca   Betis          2-0       2-0      
1975-1976           1ª             25 Elche       Las Palmas     1-1       1-1      
1975-1976           1ª             25 Sporting G  Real Sociedad  3-0       3-0      
1975-1976           1ª             25 Zaragoza    Espanyol       4-0       4-0      
1975-1976           1ª             25 Real Madri  Valencia       2-0       2-0      
1975-1976           1ª             26 Rac. Santa  At. Madrid     4-3       4-3      
1975-1976           1ª             26 Oviedo      Granada        3-0       3-0      
1975-1976           1ª             26 Hércules    Barcelona      0-0       0-0      
1975-1976           1ª             26 Betis       Ath. Bilbao    0-0       0-0      
1975-1976           1ª             26 Las Palmas  Salamanca      1-0       1-0      
1975-1976           1ª             26 Real Socie  Elche          4-0       4-0      
1975-1976           1ª             26 Espanyol    Sporting Gijó  2-1       2-1      
1975-1976           1ª             26 Valencia    Zaragoza       3-2       3-2      
1975-1976           1ª             26 Real Madri  Sevilla        2-0       2-0      
1975-1976           1ª             27 Sevilla     Rac. Santande  3-1       3-1      
1975-1976           1ª             27 At. Madrid  Oviedo         3-1       3-1      
1975-1976           1ª             27 Granada     Hércules       0-0       0-0      
1975-1976           1ª             27 Barcelona   Betis          3-1       3-1      
1975-1976           1ª             27 Ath. Bilba  Las Palmas     1-0       1-0      
1975-1976           1ª             27 Salamanca   Real Sociedad  1-2       1-2      
1975-1976           1ª             27 Elche       Espanyol       2-1       2-1      
1975-1976           1ª             27 Sporting G  Valencia       1-1       1-1      
1975-1976           1ª             27 Zaragoza    Real Madrid    3-1       3-1      
1975-1976           1ª             28 Oviedo      Rac. Santande  2-0       2-0      
1975-1976           1ª             28 Hércules    At. Madrid     1-1       1-1      
1975-1976           1ª             28 Betis       Granada        4-1       4-1      
1975-1976           1ª             28 Las Palmas  Barcelona      3-1       3-1      
1975-1976           1ª             28 Real Socie  Ath. Bilbao    3-2       3-2      
1975-1976           1ª             28 Espanyol    Salamanca      3-0       3-0      
1975-1976           1ª             28 Valencia    Elche          2-0       2-0      
1975-1976           1ª             28 Real Madri  Sporting Gijó  2-0       2-0      
1975-1976           1ª             28 Zaragoza    Sevilla        1-0       1-0      
1975-1976           1ª             29 Sevilla     Oviedo         4-0       4-0      
1975-1976           1ª             29 Rac. Santa  Hércules       4-1       4-1      
1975-1976           1ª             29 At. Madrid  Betis          4-0       4-0      
1975-1976           1ª             29 Granada     Las Palmas     1-0       1-0      
1975-1976           1ª             29 Barcelona   Real Sociedad  2-0       2-0      
1975-1976           1ª             29 Ath. Bilba  Espanyol       2-1       2-1      
1975-1976           1ª             29 Salamanca   Valencia       2-0       2-0      
1975-1976           1ª             29 Elche       Real Madrid    1-1       1-1      
1975-1976           1ª             29 Sporting G  Zaragoza       2-2       2-2      
1975-1976           1ª             30 Hércules    Oviedo         1-0       1-0      
1975-1976           1ª             30 Betis       Rac. Santande  3-0       3-0      
1975-1976           1ª             30 Las Palmas  At. Madrid     2-0       2-0      
1975-1976           1ª             30 Real Socie  Granada        2-0       2-0      
1975-1976           1ª             30 Espanyol    Barcelona      3-0       3-0      
1975-1976           1ª             30 Valencia    Ath. Bilbao    0-0       0-0      
1975-1976           1ª             30 Real Madri  Salamanca      1-0       1-0      
1975-1976           1ª             30 Zaragoza    Elche          2-0       2-0      
1975-1976           1ª             30 Sporting G  Sevilla        1-0       1-0      
1975-1976           1ª             31 Sevilla     Hércules       0-0       0-0      
1975-1976           1ª             31 Oviedo      Betis          3-0       3-0      
1975-1976           1ª             31 Rac. Santa  Las Palmas     2-1       2-1      
1975-1976           1ª             31 At. Madrid  Real Sociedad  2-2       2-2      
1975-1976           1ª             31 Granada     Espanyol       0-1       0-1      
1975-1976           1ª             31 Barcelona   Valencia       1-1       1-1      
1975-1976           1ª             31 Ath. Bilba  Real Madrid    2-0       2-0      
1975-1976           1ª             31 Salamanca   Zaragoza       1-0       1-0      
1975-1976           1ª             31 Elche       Sporting Gijó  1-0       1-0      
1975-1976           1ª             32 Betis       Hércules       1-0       1-0      
1975-1976           1ª             32 Las Palmas  Oviedo         0-0       0-0      
1975-1976           1ª             32 Real Socie  Rac. Santande  3-2       3-2      
1975-1976           1ª             32 Espanyol    At. Madrid     1-0       1-0      
1975-1976           1ª             32 Valencia    Granada        2-1       2-1      
1975-1976           1ª             32 Real Madri  Barcelona      0-2       0-2      
1975-1976           1ª             32 Zaragoza    Ath. Bilbao    1-1       1-1      
1975-1976           1ª             32 Sporting G  Salamanca      0-1       0-1      
1975-1976           1ª             32 Elche       Sevilla        2-0       2-0      
1975-1976           1ª             33 Betis       Sevilla        1-0       1-0      
1975-1976           1ª             33 Hércules    Las Palmas     1-0       1-0      
1975-1976           1ª             33 Oviedo      Real Sociedad  3-0       3-0      
1975-1976           1ª             33 Rac. Santa  Espanyol       1-1       1-1      
1975-1976           1ª             33 At. Madrid  Valencia       1-0       1-0      
1975-1976           1ª             33 Granada     Real Madrid    1-2       1-2      
1975-1976           1ª             33 Barcelona   Zaragoza       2-1       2-1      
1975-1976           1ª             33 Ath. Bilba  Sporting Gijó  2-1       2-1      
1975-1976           1ª             33 Salamanca   Elche          2-2       2-2      
1975-1976           1ª             34 Las Palmas  Betis          3-0       3-0      
1975-1976           1ª             34 Real Socie  Hércules       3-0       3-0      
1975-1976           1ª             34 Espanyol    Oviedo         3-1       3-1      
1975-1976           1ª             34 Valencia    Rac. Santande  3-0       3-0      
1975-1976           1ª             34 Real Madri  At. Madrid     1-0       1-0      
1975-1976           1ª             34 Zaragoza    Granada        2-0       2-0      
1975-1976           1ª             34 Sporting G  Barcelona      1-1       1-1      
1975-1976           1ª             34 Elche       Ath. Bilbao    3-1       3-1      
1975-1976           1ª             34 Sevilla     Salamanca      1-2       1-2      
1975-1976           2ª              1 Celta       Osasuna        2-0       2-0      
